"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 23, 2002","118.47","117.63","118.59","117.42","-","0.61%"
"Jan 22, 2002","117.75","117.84","118.18","117.67","-","0.08%"
"Jan 21, 2002","117.66","117.60","117.74","117.35","-","0.13%"
"Jan 18, 2002","117.51","118.05","118.11","117.47","-","-0.29%"
"Jan 17, 2002","117.85","117.65","118.00","117.43","-","0.22%"
"Jan 16, 2002","117.59","117.44","117.69","117.22","-","0.26%"
"Jan 15, 2002","117.29","116.69","117.31","116.37","-","0.56%"
"Jan 14, 2002","116.64","116.51","116.71","116.34","-","0.00%"
"Jan 11, 2002","116.64","116.80","116.93","116.63","-","-0.21%"
"Jan 10, 2002","116.88","116.73","117.06","116.64","-","-0.11%"
"Jan 09, 2002","117.01","116.83","117.35","116.65","-","0.15%"
"Jan 08, 2002","116.83","116.94","117.17","116.53","-","0.43%"
"Jan 07, 2002","116.33","115.98","117.07","115.85","-","0.00%"
"Jan 04, 2002","116.33","116.07","116.53","115.97","-","0.19%"
"Jan 03, 2002","116.11","115.88","116.33","115.54","-","0.28%"
"Jan 02, 2002","115.79","116.40","116.93","115.55","-","-0.82%"
"Dec 31, 2001","116.75","117.26","117.42","116.54","-","-0.43%"
"Dec 28, 2001","117.26","117.62","117.80","117.22","-","-0.26%"
"Dec 27, 2001","117.57","117.92","118.11","117.15","-","-0.24%"
"Dec 26, 2001","117.85","117.80","118.12","117.57","-","-0.08%"
"Dec 24, 2001","117.94","116.65","118.26","116.56","-","0.82%"
"Dec 21, 2001","116.98","115.85","117.06","115.55","-","1.20%"
"Dec 20, 2001","115.59","115.67","115.96","115.42","-","0.10%"
"Dec 19, 2001","115.48","115.29","115.90","115.20","-","0.29%"
"Dec 18, 2001","115.15","115.26","115.44","114.97","-","0.19%"
"Dec 17, 2001","114.93","115.03","115.21","114.43","-","0.00%"
"Dec 14, 2001","114.93","115.51","116.02","114.83","-","-0.75%"
"Dec 13, 2001","115.80","115.40","115.93","115.24","-","0.41%"
"Dec 12, 2001","115.33","115.51","115.93","115.31","-","-0.62%"
"Dec 11, 2001","116.05","116.09","116.37","115.98","-","-0.18%"
"Dec 10, 2001","116.26","116.06","116.76","116.02","-","0.09%"
"Dec 07, 2001","116.15","115.77","116.29","115.63","-","0.45%"
"Dec 06, 2001","115.63","116.39","116.52","115.61","-","-0.67%"
"Dec 05, 2001","116.41","115.84","116.64","115.72","-","0.28%"
"Dec 04, 2001","116.08","116.05","116.29","115.89","-","0.10%"
"Dec 03, 2001","115.96","115.61","116.24","115.48","-","-0.15%"
"Nov 30, 2001","116.13","116.30","116.56","115.22","-","0.00%"
"Nov 29, 2001","116.13","116.31","116.49","115.76","-","-0.03%"
"Nov 28, 2001","116.17","116.55","116.92","116.16","-","-0.62%"
"Nov 27, 2001","116.89","116.98","117.42","116.77","-","-0.19%"
"Nov 26, 2001","117.11","117.13","117.43","116.75","-","-0.19%"
"Nov 23, 2001","117.33","117.34","117.36","117.08","-","0.03%"
"Nov 22, 2001","117.30","117.24","117.36","117.12","-","0.13%"
"Nov 21, 2001","117.15","116.91","117.42","116.54","-","0.45%"
"Nov 20, 2001","116.62","116.63","117.10","116.46","-","-0.27%"
"Nov 19, 2001","116.93","116.66","117.27","116.33","-","0.45%"
"Nov 16, 2001","116.41","116.26","116.60","116.05","-","-0.09%"
"Nov 15, 2001","116.51","116.50","116.61","116.14","-","0.27%"
"Nov 14, 2001","116.20","116.50","116.83","116.09","-","-0.17%"
"Nov 13, 2001","116.40","115.75","116.62","115.14","-","0.92%"
"Nov 12, 2001","115.34","115.13","115.39","114.34","-","0.22%"
"Nov 09, 2001","115.09","115.29","115.52","114.98","-","-0.03%"
"Nov 08, 2001","115.13","114.75","115.41","114.54","-","0.13%"
"Nov 07, 2001","114.98","114.38","115.20","114.17","-","0.15%"
"Nov 06, 2001","114.81","114.86","115.04","114.72","-","0.24%"
"Nov 05, 2001","114.54","114.88","115.32","114.49","-","0.00%"
"Nov 02, 2001","114.54","114.33","114.70","114.08","-","0.07%"
"Nov 01, 2001","114.46","114.71","114.95","113.66","-","-0.35%"
"Oct 31, 2001","114.86","114.33","115.03","114.12","-","0.45%"
"Oct 30, 2001","114.35","114.19","114.50","113.82","-","-0.08%"
