Date,Open,High,Low,Close,Adj Close,Volume
2008-10-09,248.559998,250.509995,231.690002,233.850006,233.850006,204000
2008-10-10,233.820007,240.199997,198.649994,206.160004,206.160004,338400
2008-10-13,206.899994,220.429993,197.850006,214.990005,214.990005,234400
2008-10-14,215.179993,230.039993,213.649994,219.830002,219.830002,213400
2008-10-15,219.779999,219.779999,193.020004,194.289993,194.289993,205800
2008-10-16,194.610001,198.229996,173.679993,181.570007,181.570007,294200
2008-10-17,181.320007,186.990005,168.869995,176.679993,176.679993,207800
2008-10-20,176.710007,196.529999,176.710007,195.860001,195.860001,161200
2008-10-21,195.759995,195.759995,176.160004,176.369995,176.369995,93600
2008-10-22,176.169998,176.179993,145.229996,147.110001,147.110001,253000
2008-10-23,146.820007,156.429993,134.860001,140.160004,140.160004,263200
2008-10-24,139.720001,149.320007,130.949997,145.529999,145.529999,232600
2008-10-27,145.330002,149.169998,132.000000,132.600006,132.600006,197600
2008-10-28,132.660004,151.380005,132.309998,151.190002,151.190002,222200
2008-10-29,151.449997,170.080002,151.449997,165.339996,165.339996,234400
2008-10-30,165.389999,177.190002,158.490005,175.070007,175.070007,182200
2008-10-31,174.949997,175.250000,165.110001,165.960007,165.960007,137400
2008-11-03,165.990005,172.399994,164.539993,165.839996,165.839996,112000
2008-11-04,166.149994,190.399994,166.149994,189.789993,189.789993,169000
2008-11-05,189.759995,193.050003,180.360001,182.169998,182.169998,154800
2008-11-06,182.229996,187.779999,165.529999,165.960007,165.960007,177000
2008-11-07,166.009995,178.509995,165.919998,172.990005,172.990005,127800
2008-11-10,173.179993,185.660004,173.179993,179.839996,179.839996,142800
2008-11-11,179.339996,179.339996,163.639999,167.360001,167.360001,139200
2008-11-12,167.339996,167.339996,151.119995,151.440002,151.440002,163600
2008-11-13,151.419998,170.279999,139.919998,169.990005,169.990005,222000
2008-11-14,169.490005,176.610001,160.820007,161.589996,161.589996,190800
2008-11-17,161.529999,162.449997,150.460007,153.259995,153.259995,149200
2008-11-18,153.250000,157.660004,148.539993,152.389999,152.389999,144400
2008-11-19,152.429993,162.839996,144.389999,144.630005,144.630005,216400
2008-11-20,144.520004,150.050003,135.580002,141.330002,141.330002,212400
2008-11-21,141.869995,181.339996,141.869995,180.389999,180.389999,334600
2008-11-24,180.550003,202.520004,180.539993,192.199997,192.199997,263400
2008-11-25,192.610001,197.759995,183.210007,192.910004,192.910004,192600
2008-11-26,192.820007,204.199997,189.380005,203.559998,203.559998,151000
2008-11-28,203.039993,205.110001,197.550003,204.350006,204.350006,73800
2008-12-01,203.979996,203.979996,178.440002,179.279999,179.279999,195400
2008-12-02,179.339996,191.520004,179.339996,190.880005,190.880005,171800
2008-12-03,190.850006,190.850006,177.369995,180.410004,180.410004,244400
2008-12-04,180.350006,186.820007,172.979996,175.600006,175.600006,192400
2008-12-05,175.600006,175.610001,158.800003,174.809998,174.809998,202000
2008-12-08,174.979996,193.229996,174.979996,190.949997,190.949997,215200
2008-12-09,190.979996,198.339996,185.389999,192.639999,192.639999,155400
2008-12-10,192.960007,215.820007,192.960007,213.740005,213.740005,219600
2008-12-11,213.800003,227.610001,209.020004,211.759995,211.759995,201200
2008-12-12,212.020004,220.399994,205.960007,217.600006,217.600006,153800
2008-12-15,217.839996,232.539993,217.839996,226.740005,226.740005,141600
2008-12-16,226.919998,242.220001,224.869995,241.889999,241.889999,189800
2008-12-17,241.949997,252.940002,238.759995,239.850006,239.850006,219200
2008-12-18,240.009995,240.009995,218.139999,222.699997,222.699997,220400
2008-12-19,223.399994,228.539993,217.070007,226.970001,226.970001,254200
2008-12-22,226.979996,235.820007,215.500000,219.830002,219.830002,123600
2008-12-23,220.029999,229.190002,218.610001,227.360001,227.360001,116200
2008-12-24,227.380005,229.559998,220.410004,226.369995,226.369995,42800
2008-12-26,226.460007,239.690002,223.330002,237.539993,237.539993,73400
2008-12-29,237.610001,247.270004,237.610001,244.830002,244.830002,132600
2008-12-30,244.830002,244.830002,239.710007,242.690002,242.690002,101000
2008-12-31,242.669998,250.419998,238.119995,248.600006,248.600006,121200
2009-01-02,248.479996,255.270004,245.339996,247.380005,247.380005,133200
2009-01-05,247.270004,247.270004,234.660004,237.500000,237.500000,200200
2009-01-06,237.490005,247.839996,235.169998,243.130005,243.130005,202000
2009-01-07,242.720001,242.720001,220.199997,222.520004,222.520004,183800
2009-01-08,222.610001,235.100006,222.470001,234.529999,234.529999,174400
2009-01-09,234.740005,236.550003,224.529999,229.130005,229.130005,170400
2009-01-12,228.919998,228.929993,212.309998,213.820007,213.820007,181800
2009-01-13,213.779999,221.860001,212.029999,220.000000,220.000000,209200
2009-01-14,220.000000,220.000000,205.899994,209.309998,209.309998,177000
2009-01-15,209.339996,219.869995,202.779999,218.449997,218.449997,196200
2009-01-16,218.539993,228.479996,216.710007,227.119995,227.119995,224000
2009-01-20,227.050003,238.039993,224.330002,225.720001,225.720001,216200
2009-01-21,225.520004,235.869995,221.429993,235.759995,235.759995,206000
2009-01-22,235.759995,238.309998,230.449997,232.369995,232.369995,175600
2009-01-23,232.369995,255.660004,231.600006,252.869995,252.869995,243200
2009-01-26,252.940002,263.510010,247.529999,250.199997,250.199997,227200
2009-01-27,250.320007,252.229996,245.270004,246.410004,246.410004,174000
2009-01-28,246.600006,248.179993,238.490005,242.399994,242.399994,223800
2009-01-29,242.419998,253.240005,236.619995,252.080002,252.080002,290400
2009-01-30,252.149994,257.130005,244.869995,248.539993,248.539993,202800
2009-02-02,248.130005,248.509995,237.020004,240.169998,240.169998,169800
2009-02-03,240.179993,245.350006,236.770004,240.380005,240.380005,148200
2009-02-04,240.509995,250.720001,240.429993,247.490005,247.490005,182800
2009-02-05,247.660004,255.520004,247.350006,254.360001,254.360001,199600
2009-02-06,254.289993,261.619995,252.279999,260.399994,260.399994,169800
2009-02-09,260.369995,260.649994,250.059998,252.610001,252.610001,153200
2009-02-10,252.710007,260.290009,244.119995,247.850006,247.850006,172400
2009-02-11,248.089996,266.890015,247.940002,263.700012,263.700012,223200
2009-02-12,263.609985,266.109985,259.329987,266.109985,266.109985,174800
2009-02-13,265.869995,265.890015,259.119995,261.709991,261.709991,154200
2009-02-17,262.170013,269.769989,260.959991,262.209991,262.209991,253000
2009-02-18,262.200012,268.119995,254.809998,267.190002,267.190002,238400
2009-02-19,267.200012,268.459991,254.529999,255.610001,255.610001,232000
2009-02-20,255.639999,268.570007,255.600006,264.950012,264.950012,245200
2009-02-23,264.950012,264.950012,255.770004,255.830002,255.830002,120200
2009-02-24,255.899994,256.019989,236.940002,238.399994,238.399994,244600
2009-02-25,238.289993,249.429993,236.520004,236.720001,236.720001,219200
2009-02-26,236.679993,243.199997,233.080002,240.309998,240.309998,178600
2009-02-27,240.210007,245.289993,234.970001,239.479996,239.479996,242800
2009-03-02,239.369995,241.210007,220.059998,221.229996,221.229996,253600
2009-03-03,221.270004,231.309998,216.330002,227.619995,227.619995,205400
2009-03-04,227.699997,235.309998,225.880005,228.490005,228.490005,216000
2009-03-05,228.589996,238.500000,226.479996,238.259995,238.259995,217200
2009-03-06,238.669998,246.619995,234.589996,239.199997,239.199997,217600
2009-03-09,239.179993,239.179993,228.369995,231.509995,231.509995,166600
2009-03-10,231.509995,232.940002,218.389999,221.750000,221.750000,228600
2009-03-11,221.770004,235.940002,221.770004,233.610001,233.610001,220800
2009-03-12,233.229996,243.690002,233.229996,242.899994,242.899994,203000
2009-03-13,242.910004,247.699997,242.910004,246.520004,246.520004,172200
2009-03-16,246.440002,248.429993,243.050003,244.039993,244.039993,156000
2009-03-17,244.089996,244.100006,235.460007,240.940002,240.940002,157000
2009-03-18,240.820007,261.390015,228.919998,261.109985,261.109985,290200
2009-03-19,261.299988,277.049988,261.029999,274.329987,274.329987,275000
2009-03-20,274.320007,277.880005,269.709991,274.619995,274.619995,264800
2009-03-23,274.750000,281.459991,273.790009,277.049988,277.049988,155200
2009-03-24,276.869995,276.880005,265.920013,270.950012,270.950012,145800
2009-03-25,270.790009,282.440002,268.959991,278.440002,278.440002,162800
2009-03-26,278.559998,284.309998,278.390015,281.559998,281.559998,139800
2009-03-27,281.470001,281.470001,270.619995,273.170013,273.170013,117200
2009-03-30,273.029999,274.950012,264.029999,268.459991,268.459991,147000
2009-03-31,268.869995,273.100006,263.880005,269.359985,269.359985,150200
2009-04-01,269.450012,282.420013,268.500000,282.149994,282.149994,150200
2009-04-02,282.029999,282.269989,269.059998,270.950012,270.950012,200600
2009-04-03,270.950012,270.950012,254.619995,257.309998,257.309998,187000
2009-04-06,257.250000,257.250000,243.509995,248.839996,248.839996,175400
2009-04-07,248.970001,256.260010,248.970001,251.029999,251.029999,139800
2009-04-08,251.399994,254.990005,246.199997,249.330002,249.330002,114200
2009-04-09,249.350006,252.630005,248.089996,248.919998,248.919998,117400
2009-04-13,249.080002,256.920013,249.080002,253.360001,253.360001,129600
2009-04-14,253.130005,256.130005,251.169998,251.210007,251.210007,116000
2009-04-15,251.190002,255.589996,250.800003,252.800003,252.800003,69400
2009-04-16,254.369995,254.369995,240.389999,241.729996,241.729996,147800
2009-04-17,241.580002,241.580002,232.210007,233.429993,233.429993,178200
2009-04-20,233.460007,241.770004,233.309998,238.300003,238.300003,180200
2009-04-21,238.279999,242.690002,231.899994,235.470001,235.470001,140600
2009-04-22,235.509995,240.850006,234.039993,235.889999,235.889999,149000
2009-04-23,235.940002,245.009995,235.139999,241.039993,241.039993,147400
2009-04-24,241.259995,254.800003,241.259995,254.080002,254.080002,151600
2009-04-27,253.919998,253.919998,245.449997,248.970001,248.970001,123600
2009-04-28,248.740005,248.740005,238.690002,240.270004,240.270004,119400
2009-04-29,240.759995,249.770004,240.759995,247.050003,247.050003,98400
2009-04-30,247.059998,247.059998,241.160004,242.470001,242.470001,137600
2009-05-01,242.470001,245.740005,240.009995,242.729996,242.729996,100200
2009-05-04,242.770004,258.209991,242.770004,258.119995,258.119995,147200
2009-05-05,258.209991,262.970001,256.649994,259.179993,259.179993,123800
2009-05-06,259.489990,273.350006,259.489990,273.170013,273.170013,152800
2009-05-07,273.320007,280.290009,267.350006,270.399994,270.399994,166600
2009-05-08,270.420013,281.079987,270.420013,280.859985,280.859985,133000
2009-05-11,280.589996,280.589996,272.329987,273.410004,273.410004,78800
2009-05-12,277.679993,287.130005,277.679993,286.459991,286.459991,151400
2009-05-13,286.170013,288.880005,276.040009,278.019989,278.019989,139000
2009-05-14,278.399994,282.549988,271.769989,280.059998,280.059998,116600
2009-05-15,279.950012,283.869995,272.489990,275.750000,275.750000,131000
2009-05-18,275.929993,278.779999,270.040009,277.679993,277.679993,119400
2009-05-19,277.869995,288.209991,276.149994,283.410004,283.410004,124400
2009-05-20,283.760010,299.829987,283.760010,297.489990,297.489990,177200
2009-05-21,297.470001,303.269989,289.140015,301.420013,301.420013,158600
2009-05-22,301.519989,309.200012,301.519989,304.049988,304.049988,129600
2009-05-26,303.959991,305.170013,294.179993,304.869995,304.869995,87200
2009-05-27,304.709991,308.790009,298.859985,299.459991,299.459991,131000
2009-05-28,299.859985,313.600006,299.859985,311.839996,311.839996,152600
2009-05-29,312.230011,324.970001,312.230011,318.140015,318.140015,105600
2009-06-01,320.929993,327.220001,315.380005,315.850006,315.850006,174000
2009-06-02,315.899994,323.940002,315.609985,322.190002,322.190002,147400
2009-06-03,322.130005,322.130005,300.299988,305.700012,305.700012,166800
2009-06-04,305.609985,317.239990,305.609985,315.450012,315.450012,128600
2009-06-05,315.190002,315.190002,299.519989,303.179993,303.179993,94400
2009-06-08,302.839996,304.450012,293.869995,303.760010,303.760010,123400
2009-06-09,303.899994,308.720001,301.130005,304.119995,304.119995,118000
2009-06-10,304.450012,309.220001,297.410004,302.209991,302.209991,138400
2009-06-11,302.209991,307.160004,296.739990,303.540009,303.540009,89600
2009-06-12,301.329987,301.329987,291.130005,292.660004,292.660004,102400
2009-06-15,292.440002,292.440002,280.809998,282.380005,282.380005,140200
2009-06-16,282.609985,291.250000,280.600006,283.750000,283.750000,128800
2009-06-17,283.540009,283.540009,274.989990,282.019989,282.019989,150200
2009-06-18,282.010010,287.149994,277.570007,278.200012,278.200012,159600
2009-06-19,278.239990,288.369995,278.239990,286.019989,286.019989,259000
2009-06-22,285.899994,285.910004,264.809998,265.119995,265.119995,166800
2009-06-23,265.269989,276.869995,264.260010,275.559998,275.559998,143000
2009-06-24,275.649994,285.880005,275.649994,282.779999,282.779999,136800
2009-06-25,282.799988,294.239990,282.279999,294.160004,294.160004,124000
2009-06-26,294.070007,295.609985,288.380005,289.899994,289.899994,98000
2009-06-29,290.010010,293.660004,287.609985,289.769989,289.769989,47000
2009-06-30,289.760010,291.750000,279.429993,280.820007,280.820007,112000
2009-07-01,281.119995,294.660004,281.119995,290.320007,290.320007,102000
2009-07-02,290.190002,290.220001,278.540009,281.519989,281.519989,77400
2009-07-06,281.070007,281.079987,266.230011,269.730011,269.730011,139200
2009-07-07,269.730011,274.660004,268.029999,268.279999,268.279999,121400
2009-07-08,268.260010,270.459991,255.570007,260.290009,260.290009,146600
2009-07-09,260.329987,270.190002,260.329987,262.760010,262.760010,124400
2009-07-10,262.630005,264.760010,257.709991,262.029999,262.029999,106400
2009-07-13,262.010010,265.309998,253.429993,263.519989,263.519989,83000
2009-07-14,266.429993,273.100006,266.329987,271.450012,271.450012,109600
2009-07-15,271.600006,285.579987,271.589996,283.769989,283.769989,126800
2009-07-16,283.600006,287.859985,279.269989,286.339996,286.339996,88400
2009-07-17,286.329987,292.109985,285.019989,291.750000,291.750000,77400
2009-07-20,290.980011,301.679993,290.980011,300.299988,300.299988,107800
2009-07-21,300.380005,303.899994,291.579987,298.709991,298.709991,119200
2009-07-22,298.500000,303.510010,294.029999,298.839996,298.839996,101200
2009-07-23,298.890015,306.190002,296.660004,300.769989,300.769989,112000
2009-07-24,300.690002,304.390015,298.739990,301.209991,301.209991,82800
2009-07-27,301.070007,304.170013,298.579987,299.779999,299.779999,83600
2009-07-28,299.670013,299.670013,282.450012,287.950012,287.950012,82400
2009-07-29,287.869995,287.890015,278.160004,280.239990,280.239990,113000
2009-07-30,280.600006,291.320007,280.600006,288.709991,288.709991,117800
2009-07-31,288.730011,302.220001,288.049988,299.700012,299.700012,137800
2009-08-03,299.790009,312.670013,299.790009,309.299988,309.299988,128800
2009-08-04,309.209991,314.720001,305.489990,308.339996,308.339996,116000
2009-08-05,308.369995,311.100006,302.049988,307.739990,307.739990,110600
2009-08-06,307.790009,311.570007,302.600006,306.809998,306.809998,114200
2009-08-07,306.730011,307.739990,299.709991,300.220001,300.220001,68400
2009-08-10,299.230011,299.250000,291.459991,293.190002,293.190002,85400
2009-08-11,293.029999,293.029999,287.220001,288.420013,288.420013,100600
2009-08-12,288.339996,293.730011,287.200012,291.660004,291.660004,69400
2009-08-13,290.730011,301.880005,290.730011,299.799988,299.799988,75600
2009-08-14,299.720001,301.220001,290.670013,293.390015,293.390015,87200
2009-08-17,292.970001,292.970001,276.720001,280.079987,280.079987,135000
2009-08-18,280.140015,285.700012,280.140015,284.570007,284.570007,102000
2009-08-19,284.529999,289.559998,277.950012,287.420013,287.420013,118400
2009-08-20,287.410004,291.910004,287.209991,289.779999,289.779999,101400
2009-08-21,289.869995,298.809998,289.869995,296.720001,296.720001,121200
2009-08-24,296.760010,302.589996,293.500000,293.970001,293.970001,106000
2009-08-25,294.079987,301.220001,293.619995,295.779999,295.779999,100200
2009-08-26,296.250000,296.250000,290.140015,292.799988,292.799988,104800
2009-08-27,292.769989,299.010010,286.769989,298.570007,298.570007,105200
2009-08-28,298.660004,306.309998,298.660004,302.799988,302.799988,89600
2009-08-31,303.660004,303.660004,294.760010,297.000000,297.000000,111400
2009-09-01,297.000000,299.440002,289.929993,292.059998,292.059998,168800
2009-09-02,292.100006,317.290009,291.769989,316.010010,316.010010,279400
2009-09-03,316.089996,333.209991,316.089996,330.390015,330.390015,291800
2009-09-04,330.269989,336.220001,325.070007,334.250000,334.250000,170400
2009-09-08,334.690002,347.869995,334.660004,338.089996,338.089996,159800
2009-09-09,334.339996,336.880005,321.140015,325.100006,325.100006,319600
2009-09-10,325.130005,335.410004,323.339996,334.820007,334.820007,203200
2009-09-11,334.980011,344.709991,334.980011,338.000000,338.000000,161200
2009-09-14,338.470001,338.470001,331.209991,334.670013,334.670013,162200
2009-09-15,334.670013,342.679993,333.910004,341.820007,341.820007,191600
2009-09-16,341.910004,350.570007,341.910004,347.380005,347.380005,203600
2009-09-17,347.329987,350.720001,336.209991,340.859985,340.859985,201600
2009-09-18,340.869995,341.660004,332.049988,335.510010,335.510010,125200
2009-09-21,334.200012,334.209991,321.170013,330.130005,330.130005,205000
2009-09-22,330.500000,340.839996,330.500000,337.989990,337.989990,165400
2009-09-23,338.070007,338.859985,330.790009,336.750000,336.750000,102800
2009-09-24,327.790009,332.470001,317.559998,320.299988,320.299988,221600
2009-09-25,320.250000,322.230011,314.630005,316.209991,316.209991,186000
2009-09-28,316.220001,325.089996,316.040009,317.459991,317.459991,127200
2009-09-29,317.459991,327.410004,317.109985,324.480011,324.480011,161800
2009-09-30,324.559998,331.470001,320.350006,328.190002,328.190002,211000
2009-10-01,328.019989,328.279999,313.000000,313.489990,313.489990,216200
2009-10-02,313.410004,320.820007,308.470001,312.640015,312.640015,192000
2009-10-05,312.679993,325.410004,312.679993,323.089996,323.089996,134600
2009-10-06,323.600006,344.679993,323.600006,339.649994,339.649994,179000
2009-10-07,342.440002,347.630005,339.359985,347.410004,347.410004,192800
2009-10-08,347.850006,356.730011,345.519989,351.640015,351.640015,220000
2009-10-09,351.579987,352.109985,344.309998,349.119995,349.119995,127000
2009-10-12,349.200012,356.369995,347.480011,349.290009,349.290009,73000
2009-10-13,348.660004,357.820007,346.329987,354.649994,354.649994,175000
2009-10-14,355.130005,358.029999,353.579987,354.910004,354.910004,162000
2009-10-15,354.880005,354.880005,347.269989,348.380005,348.380005,154600
2009-10-16,348.320007,352.440002,344.839996,348.940002,348.940002,161800
2009-10-19,348.920013,355.130005,344.910004,353.700012,353.700012,129800
2009-10-20,353.700012,354.589996,341.399994,346.549988,346.549988,151000
2009-10-21,346.519989,357.339996,343.670013,346.829987,346.829987,193000
2009-10-22,346.820007,349.730011,340.959991,347.570007,347.570007,150000
2009-10-23,347.679993,353.040009,341.470001,343.100006,343.100006,150400
2009-10-26,343.179993,348.630005,329.070007,330.839996,330.839996,181000
2009-10-27,330.910004,332.489990,324.790009,327.079987,327.079987,167800
2009-10-28,326.890015,328.720001,310.799988,311.230011,311.230011,191200
2009-10-29,311.399994,328.100006,311.399994,325.200012,325.200012,195200
2009-10-30,325.100006,325.100006,305.809998,314.119995,314.119995,211000
2009-11-02,314.309998,326.290009,310.399994,318.040009,318.040009,213200
2009-11-03,317.980011,339.809998,313.500000,339.690002,339.690002,285800
2009-11-04,339.859985,347.559998,336.869995,341.649994,341.649994,273000
2009-11-05,341.709991,344.829987,338.619995,344.140015,344.140015,173800
2009-11-06,344.140015,355.700012,343.250000,351.450012,351.450012,189400
2009-11-09,352.130005,369.480011,352.130005,365.399994,365.399994,207400
2009-11-10,364.940002,367.940002,358.940002,365.959991,365.959991,167800
2009-11-11,366.209991,374.100006,366.149994,367.929993,367.929993,170000
2009-11-12,367.899994,367.920013,357.570007,358.869995,358.869995,172200
2009-11-13,358.760010,368.809998,358.540009,364.589996,364.589996,93400
2009-11-16,366.799988,380.339996,366.799988,376.609985,376.609985,171200
2009-11-17,376.369995,378.869995,369.000000,378.790009,378.790009,146800
2009-11-18,379.040009,382.279999,370.320007,373.230011,373.230011,154000
2009-11-19,373.109985,375.920013,362.989990,375.019989,375.019989,153000
2009-11-20,374.799988,374.799988,366.200012,372.440002,372.440002,135200
2009-11-23,372.820007,386.959991,372.820007,377.170013,377.170013,168800
2009-11-24,377.100006,377.440002,370.950012,374.470001,374.470001,146800
2009-11-25,374.529999,384.309998,374.529999,384.160004,384.160004,146800
2009-11-27,383.359985,383.359985,363.950012,369.630005,369.630005,118400
2009-11-30,369.519989,374.079987,366.769989,368.899994,368.899994,146800
2009-12-01,369.209991,391.209991,369.209991,387.160004,387.160004,200800
2009-12-02,387.420013,397.429993,387.339996,395.579987,395.579987,189800
2009-12-03,395.239990,395.239990,384.679993,386.850006,386.850006,161600
2009-12-04,386.529999,386.890015,358.390015,364.260010,364.260010,280000
2009-12-07,363.739990,366.040009,353.970001,356.410004,356.410004,159000
2009-12-08,358.989990,358.989990,344.450012,346.140015,346.140015,191400
2009-12-09,346.130005,355.859985,346.000000,354.739990,354.739990,189800
2009-12-10,354.779999,357.910004,349.959991,353.260010,353.260010,137400
2009-12-11,353.390015,355.549988,345.609985,346.739990,346.739990,161400
2009-12-14,347.010010,352.420013,345.929993,351.290009,351.290009,131600
2009-12-15,351.269989,352.190002,344.170013,344.730011,344.730011,140800
2009-12-16,344.779999,353.299988,344.779999,349.510010,349.510010,126000
2009-12-17,349.220001,349.269989,331.320007,331.739990,331.739990,224000
2009-12-18,331.739990,338.079987,329.809998,337.470001,337.470001,374400
2009-12-21,337.470001,340.260010,330.679993,333.260010,333.260010,94200
2009-12-22,334.320007,337.429993,330.619995,334.829987,334.829987,128200
2009-12-23,334.869995,348.190002,334.809998,345.200012,345.200012,125400
2009-12-24,345.390015,349.029999,345.390015,346.769989,346.769989,51800
2009-12-28,346.820007,350.600006,343.670013,345.730011,345.730011,87000
2009-12-29,345.920013,349.100006,342.640015,343.339996,343.339996,57800
2009-12-30,342.100006,342.100006,337.809998,340.029999,340.029999,80800
2009-12-31,340.200012,344.709991,339.970001,339.970001,339.970001,73400
2010-01-04,340.369995,354.799988,340.369995,350.769989,350.769989,88800
2010-01-05,351.820007,357.549988,349.059998,354.880005,354.880005,123800
2010-01-06,355.040009,367.890015,355.040009,364.239990,364.239990,157600
2010-01-07,364.239990,364.279999,357.359985,360.119995,360.119995,115000
2010-01-08,360.190002,365.260010,356.850006,365.230011,365.230011,119200
2010-01-11,365.369995,374.160004,364.769989,366.829987,366.829987,133400
2010-01-12,366.760010,366.760010,350.369995,352.700012,352.700012,100200
2010-01-13,353.260010,357.859985,347.320007,357.459991,357.459991,117200
2010-01-14,357.390015,357.420013,351.130005,354.190002,354.190002,100600
2010-01-15,354.130005,354.149994,345.910004,347.760010,347.760010,145400
2010-01-19,347.880005,350.910004,345.940002,350.700012,350.700012,114800
2010-01-20,350.350006,350.350006,330.880005,337.290009,337.290009,180400
2010-01-21,337.269989,337.269989,321.130005,321.339996,321.339996,252200
2010-01-22,321.320007,328.250000,314.790009,319.720001,319.720001,210400
2010-01-25,319.769989,323.959991,317.040009,317.040009,317.040009,146800
2010-01-26,316.790009,320.500000,312.130005,314.570007,314.570007,153800
2010-01-27,314.250000,315.440002,305.299988,311.410004,311.410004,185000
2010-01-28,311.470001,315.640015,301.519989,308.720001,308.720001,177600
2010-01-29,308.369995,311.579987,296.170013,297.200012,297.200012,207600
2010-02-01,297.160004,313.799988,297.160004,313.799988,313.799988,176800
2010-02-02,313.890015,318.769989,312.179993,314.850006,314.850006,128200
2010-02-03,314.829987,317.989990,309.679993,310.980011,310.980011,162800
2010-02-04,310.700012,310.700012,293.209991,294.320007,294.320007,260000
2010-02-05,294.209991,310.739990,291.239990,310.470001,310.470001,282400
2010-02-08,310.510010,312.209991,300.230011,300.630005,300.630005,184800
2010-02-09,301.019989,316.119995,301.019989,312.010010,312.010010,201800
2010-02-10,312.029999,312.760010,303.399994,310.200012,310.200012,146600
2010-02-11,310.239990,323.839996,310.059998,323.089996,323.089996,194800
2010-02-12,322.600006,322.600006,313.309998,320.179993,320.179993,143200
2010-02-16,320.140015,330.209991,320.140015,328.920013,328.920013,164800
2010-02-17,328.869995,331.420013,324.859985,327.500000,327.500000,158800
2010-02-18,327.470001,334.929993,326.970001,332.989990,332.989990,176600
2010-02-19,332.720001,335.739990,328.079987,331.130005,331.130005,158200
2010-02-22,331.290009,333.100006,325.170013,325.660004,325.660004,125000
2010-02-23,325.519989,326.230011,312.829987,314.959991,314.959991,164600
2010-02-24,314.929993,318.709991,310.750000,312.540009,312.540009,144800
2010-02-25,312.489990,322.980011,306.630005,321.350006,321.350006,211000
2010-02-26,321.420013,324.459991,317.739990,324.100006,324.100006,118800
2010-03-01,324.390015,330.459991,322.440002,329.750000,329.750000,132200
2010-03-02,329.709991,342.339996,329.709991,338.019989,338.019989,170600
2010-03-03,338.260010,347.589996,338.260010,343.899994,343.899994,153400
2010-03-04,343.880005,344.640015,336.579987,340.019989,340.019989,136400
2010-03-05,340.220001,347.190002,340.220001,345.899994,345.899994,123600
2010-03-08,346.019989,350.000000,342.179993,342.739990,342.739990,107800
2010-03-09,342.570007,344.589996,338.809998,341.410004,341.410004,109800
2010-03-10,341.480011,345.420013,335.070007,337.260010,337.260010,134200
2010-03-11,337.279999,340.339996,332.570007,340.339996,340.339996,101600
2010-03-12,340.609985,343.299988,336.380005,338.130005,338.130005,107800
2010-03-15,338.040009,338.989990,333.010010,337.369995,337.369995,97200
2010-03-16,337.450012,346.980011,337.420013,346.549988,346.549988,131600
2010-03-17,346.589996,350.109985,344.950012,345.720001,345.720001,119000
2010-03-18,345.880005,350.260010,341.660004,343.630005,343.630005,110200
2010-03-19,343.609985,344.880005,336.420013,338.720001,338.720001,224600
2010-03-22,338.529999,340.739990,331.519989,340.369995,340.369995,114600
2010-03-23,340.329987,343.750000,335.399994,341.119995,341.119995,111800
2010-03-24,341.040009,341.040009,328.660004,329.230011,329.230011,152600
2010-03-25,329.489990,333.600006,323.000000,323.320007,323.320007,140600
2010-03-26,323.700012,331.630005,323.700012,329.820007,329.820007,135200
2010-03-29,329.790009,336.890015,329.790009,336.339996,336.339996,120400
2010-03-30,336.380005,338.579987,333.119995,335.059998,335.059998,108800
2010-03-31,335.140015,340.320007,335.140015,338.380005,338.380005,108400
2010-04-01,342.140015,353.529999,342.100006,353.380005,353.380005,140800
2010-04-05,353.450012,358.489990,352.809998,356.880005,356.880005,119400
2010-04-06,356.880005,358.519989,354.209991,354.829987,354.829987,102800
2010-04-07,354.850006,363.619995,354.850006,361.579987,361.579987,169000
2010-04-08,361.630005,362.559998,357.109985,361.829987,361.829987,119600
2010-04-09,362.089996,366.579987,361.019989,364.200012,364.200012,122600
2010-04-12,364.029999,366.089996,358.200012,359.510010,359.510010,115600
2010-04-13,359.570007,359.570007,351.670013,357.679993,357.679993,113400
2010-04-14,357.700012,362.820007,357.700012,360.549988,360.549988,101400
2010-04-15,360.549988,361.230011,356.380005,356.890015,356.890015,98600
2010-04-16,356.720001,356.720001,343.470001,348.040009,348.040009,181400
2010-04-19,347.779999,347.829987,341.290009,347.799988,347.799988,131400
2010-04-20,347.880005,352.690002,346.790009,346.890015,346.890015,101400
2010-04-21,346.880005,349.570007,343.040009,347.769989,347.769989,136600
2010-04-22,347.730011,352.130005,341.769989,352.100006,352.100006,140800
2010-04-23,352.049988,356.329987,347.600006,355.309998,355.309998,120800
2010-04-26,355.410004,359.480011,354.989990,356.140015,356.140015,98200
2010-04-27,355.940002,357.440002,348.019989,353.309998,353.309998,199400
2010-04-28,353.320007,365.869995,353.230011,362.179993,362.179993,231200
2010-04-29,362.190002,368.859985,361.959991,366.299988,366.299988,170200
2010-04-30,366.390015,372.820007,366.179993,366.660004,366.660004,168400
2010-05-03,366.059998,368.829987,355.420013,360.500000,360.500000,132800
2010-05-04,360.609985,361.049988,350.170013,356.679993,356.679993,198200
2010-05-05,356.429993,359.970001,347.059998,354.880005,354.880005,200200
2010-05-06,355.019989,364.529999,347.100006,358.609985,358.609985,320000
2010-05-07,358.359985,361.450012,348.140015,352.290009,352.290009,318200
2010-05-10,352.429993,363.489990,352.429993,363.170013,363.170013,231000
2010-05-11,363.239990,380.049988,363.029999,376.049988,376.049988,341000
